Date Time,Delta Waves,Theta Waves,Low Alpha Waves,High Alpha Waves,Low Beta Waves,High Beta Waves,Low Gamma Waves,High Gamma Waves,Attention,Meditation,Theta_Beta_Ratio,Alpha_Beta_Ratio,Delta_AB_Ratio,Total_Power,Session_Date,Label
2026-02-13 17:28:35.865,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,26.0,51.0,0.499999750000125,0.499999750000125,0.0,5.0,2026-02-13,0
2026-02-13 17:28:36.872,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,29.0,54.0,0.0,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:28:37.883,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,40.0,50.0,0.6666664444445185,0.3333332222222592,0.0,7.0,2026-02-13,0
2026-02-13 17:28:38.891,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,35.0,48.0,0.3333332222222592,0.9999996666667778,0.0,7.0,2026-02-13,0
2026-02-13 17:28:39.899,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,40.0,50.0,0.2499999375000156,0.2499999375000156,0.0,6.0,2026-02-13,0
2026-02-13 17:28:40.906,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,35.0,54.0,0.3333332222222592,0.3333332222222592,0.0,8.0,2026-02-13,0
2026-02-13 17:28:41.916,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,41.0,51.0,0.199999960000008,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:28:42.925,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,47.0,44.0,0.1666666388888935,0.0,0.0,10.0,2026-02-13,0
2026-02-13 17:28:43.935,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,34.0,1.999998000002,0.0,0.999999000001,4.0,2026-02-13,0
2026-02-13 17:28:44.944,1.0,0.0,1.0,4.0,5.0,4.0,0.0,1.0,38.0,37.0,0.0,0.5555554938271674,0.0714285663265309,16.0,2026-02-13,0
2026-02-13 17:28:45.953,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,24.0,54.0,0.1249999843750019,0.8749998906250137,0.0,16.0,2026-02-13,0
2026-02-13 17:28:46.962,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,64.0,0.0,1.499999250000375,0.399999920000016,7.0,2026-02-13,0
2026-02-13 17:28:47.969,0.0,2.0,3.0,9.0,11.0,13.0,1.0,1.0,23.0,84.0,0.0833333298611112,0.4999999791666675,0.0,40.0,2026-02-13,0
2026-02-13 17:28:48.978,0.0,0.0,2.0,1.0,6.0,6.0,1.0,0.0,29.0,80.0,0.0,0.2499999791666684,0.0,16.0,2026-02-13,0
2026-02-13 17:28:49.993,0.0,1.0,2.0,1.0,10.0,10.0,1.0,1.0,54.0,67.0,0.0499999975000001,0.1499999925000003,0.0,26.0,2026-02-13,0
2026-02-13 17:28:51.002,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,67.0,70.0,0.0,0.7499998125000469,0.0,10.0,2026-02-13,0
2026-02-13 17:28:52.012,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,64.0,75.0,0.0,0.599999880000024,0.0,9.0,2026-02-13,0
2026-02-13 17:28:53.023,0.0,2.0,4.0,0.0,3.0,1.0,2.0,1.0,43.0,78.0,0.4999998750000312,0.9999997500000624,0.0,13.0,2026-02-13,0
2026-02-13 17:28:54.030,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,38.0,80.0,0.0,0.3333332222222592,0.0,5.0,2026-02-13,0
2026-02-13 17:28:55.039,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,8.0,2026-02-13,0
2026-02-13 17:28:56.049,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,57.0,48.0,0.0,0.3333332222222592,0.0,6.0,2026-02-13,0
2026-02-13 17:28:57.052,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,87.0,44.0,0.0,0.1666666388888935,0.0,9.0,2026-02-13,0
2026-02-13 17:28:58.058,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,100.0,40.0,0.0,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:28:59.070,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,74.0,48.0,0.999999000001,0.999999000001,0.0,6.0,2026-02-13,0
2026-02-13 17:29:00.071,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,64.0,38.0,0.99999950000025,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:29:01.080,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,57.0,27.0,0.0,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:29:02.087,0.0,0.0,0.0,3.0,14.0,4.0,1.0,0.0,44.0,30.0,0.0,0.1666666574074079,0.0,22.0,2026-02-13,0
2026-02-13 17:29:03.094,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,57.0,27.0,0.1666666388888935,0.0,0.0,7.0,2026-02-13,0
2026-02-13 17:29:04.105,0.0,1.0,0.0,0.0,4.0,5.0,2.0,0.0,74.0,27.0,0.1111110987654334,0.0,0.0,12.0,2026-02-13,0
2026-02-13 17:29:05.112,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,64.0,35.0,0.0,0.199999960000008,0.0,7.0,2026-02-13,0
2026-02-13 17:29:06.123,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,56.0,47.0,0.0,0.7499998125000469,0.0,9.0,2026-02-13,0
2026-02-13 17:29:07.135,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,51.0,56.0,0.0,0.499999750000125,0.0,4.0,2026-02-13,0
2026-02-13 17:29:08.144,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,56.0,66.0,0.0,0.2499999375000156,0.0,8.0,2026-02-13,0
2026-02-13 17:29:09.155,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,50.0,66.0,0.3333332222222592,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:29:10.162,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,64.0,51.0,0.0,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:29:11.168,0.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,53.0,50.0,0.285714244897965,0.4285713673469475,0.0,13.0,2026-02-13,0
2026-02-13 17:29:12.175,0.0,1.0,3.0,5.0,3.0,7.0,1.0,1.0,40.0,56.0,0.099999990000001,0.7999999200000081,0.0,21.0,2026-02-13,0
2026-02-13 17:29:13.183,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,51.0,47.0,0.0,0.0,0.0,3.0,2026-02-13,0
2026-02-13 17:29:14.192,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,41.0,60.0,0.0,0.4999998750000312,0.0,8.0,2026-02-13,0
2026-02-13 17:29:15.202,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,48.0,54.0,0.2499999375000156,0.0,0.0,7.0,2026-02-13,0
2026-02-13 17:29:16.216,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,57.0,40.0,0.0,0.1111110987654334,0.0,11.0,2026-02-13,0
2026-02-13 17:29:17.230,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,53.0,61.0,0.0,0.7499998125000469,0.0,9.0,2026-02-13,0
2026-02-13 17:29:18.243,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,60.0,61.0,0.0,0.3333332222222592,0.0,4.0,2026-02-13,0
2026-02-13 17:29:19.251,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,64.0,67.0,0.2499999375000156,0.2499999375000156,0.0,6.0,2026-02-13,0
2026-02-13 17:29:20.258,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,51.0,83.0,0.3333332222222592,1.666666111111296,0.0,9.0,2026-02-13,0
2026-02-13 17:29:21.268,0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,57.0,75.0,0.0,0.333333277777787,0.0,10.0,2026-02-13,0
2026-02-13 17:29:22.272,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,48.0,63.0,0.3333332222222592,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:29:23.279,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,53.0,67.0,0.0,0.2499999375000156,0.0,6.0,2026-02-13,0
2026-02-13 17:29:24.285,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,48.0,57.0,0.499999750000125,0.499999750000125,0.0,5.0,2026-02-13,0
2026-02-13 17:29:25.294,3.0,0.0,2.0,3.0,8.0,5.0,1.0,1.0,44.0,60.0,0.0,0.3846153550295881,0.1666666574074079,23.0,2026-02-13,0
2026-02-13 17:29:26.304,0.0,3.0,1.0,1.0,3.0,8.0,0.0,1.0,48.0,60.0,0.2727272479338866,0.1818181652892577,0.0,17.0,2026-02-13,0
2026-02-13 17:29:27.314,0.0,0.0,4.0,10.0,5.0,4.0,0.0,1.0,30.0,75.0,0.0,1.5555553827160686,0.0,24.0,2026-02-13,0
2026-02-13 17:29:28.326,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,48.0,70.0,0.0,0.1249999843750019,0.0,10.0,2026-02-13,0
2026-02-13 17:29:29.339,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,48.0,60.0,0.333333277777787,0.1666666388888935,0.0,9.0,2026-02-13,0
2026-02-13 17:29:30.345,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,50.0,74.0,0.0,0.3333332222222592,0.0,5.0,2026-02-13,0
2026-02-13 17:29:31.353,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,50.0,61.0,0.0,0.99999950000025,0.0,8.0,2026-02-13,0
2026-02-13 17:29:32.362,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,50.0,69.0,0.0,0.499999750000125,0.0,3.0,2026-02-13,0
2026-02-13 17:29:33.371,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,57.0,80.0,0.0,0.3333332222222592,0.0,5.0,2026-02-13,0
2026-02-13 17:29:34.374,0.0,0.0,0.0,0.0,21.0,4.0,1.0,2.0,60.0,53.0,0.0,0.0,0.0,28.0,2026-02-13,0
2026-02-13 17:29:35.384,4.0,7.0,5.0,4.0,40.0,10.0,2.0,1.0,64.0,40.0,0.1399999972,0.1799999964,0.0677966090203964,73.0,2026-02-13,0
2026-02-13 17:29:36.389,0.0,0.0,3.0,7.0,7.0,4.0,1.0,2.0,53.0,44.0,0.0,0.9090908264462886,0.0,24.0,2026-02-13,0
2026-02-13 17:29:37.398,0.0,1.0,1.0,1.0,11.0,10.0,1.0,0.0,57.0,34.0,0.047619045351474,0.095238090702948,0.0,25.0,2026-02-13,0
2026-02-13 17:29:38.403,0.0,4.0,1.0,4.0,13.0,5.0,1.0,0.0,44.0,47.0,0.2222222098765439,0.2777777623456798,0.0,28.0,2026-02-13,0
2026-02-13 17:29:39.412,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:29:40.420,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,87.0,29.0,0.0,0.0,0.0,8.0,2026-02-13,0
2026-02-13 17:29:41.427,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,83.0,37.0,0.0,0.0,0.0,8.0,2026-02-13,0
2026-02-13 17:29:42.435,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,94.0,29.0,0.3333332222222592,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:29:43.448,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,93.0,41.0,0.0,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:29:44.452,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,69.0,30.0,0.4999998750000312,0.0,0.0,8.0,2026-02-13,0
2026-02-13 17:29:45.462,0.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,69.0,26.0,0.1428571224489825,0.0,0.0,10.0,2026-02-13,0
2026-02-13 17:29:46.467,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,75.0,29.0,0.0,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:29:47.476,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,57.0,29.0,0.0,0.199999960000008,0.0,7.0,2026-02-13,0
2026-02-13 17:29:48.482,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,70.0,43.0,0.1666666388888935,0.1666666388888935,0.0,9.0,2026-02-13,0
2026-02-13 17:29:49.493,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,64.0,44.0,0.3333332222222592,0.0,0.0,5.0,2026-02-13,0
2026-02-13 17:29:50.500,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,53.0,43.0,0.0,0.999999000001,0.499999750000125,5.0,2026-02-13,0
2026-02-13 17:29:51.509,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,43.0,43.0,0.0,0.1666666388888935,0.0,10.0,2026-02-13,0
2026-02-13 17:29:52.513,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,29.0,43.0,0.99999950000025,0.499999750000125,0.0,6.0,2026-02-13,0
2026-02-13 17:29:53.524,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,30.0,44.0,0.0,0.0,0.0,7.0,2026-02-13,0
2026-02-13 17:29:54.540,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,24.0,38.0,0.4999998750000312,0.2499999375000156,0.0,7.0,2026-02-13,0
2026-02-13 17:29:55.548,0.0,1.0,2.0,8.0,10.0,4.0,1.0,0.0,21.0,48.0,0.0714285663265309,0.7142856632653098,0.0,26.0,2026-02-13,0
2026-02-13 17:29:56.551,1.0,2.0,0.0,1.0,25.0,9.0,1.0,0.0,40.0,30.0,0.0588235276816609,0.0294117638408304,0.028571427755102,39.0,2026-02-13,0
2026-02-13 17:29:57.560,0.0,1.0,1.0,4.0,30.0,4.0,1.0,0.0,29.0,29.0,0.0294117638408304,0.1470588192041524,0.0,41.0,2026-02-13,0
2026-02-13 17:29:58.568,1.0,2.0,4.0,5.0,11.0,8.0,2.0,0.0,43.0,40.0,0.1052631523545709,0.4736841855955691,0.0357142844387755,33.0,2026-02-13,0
2026-02-13 17:29:59.575,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,48.0,34.0,0.0,0.999999000001,0.0,4.0,2026-02-13,0
2026-02-13 17:30:00.581,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,53.0,0.0,0.0,0.0,2.0,2026-02-13,0
2026-02-13 17:30:01.588,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,44.0,53.0,0.0,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:30:02.589,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,53.0,26.0,0.199999960000008,0.0,0.0,7.0,2026-02-13,0
2026-02-13 17:30:03.602,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,54.0,23.0,0.2499999375000156,0.2499999375000156,0.0,7.0,2026-02-13,0
2026-02-13 17:30:04.612,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,63.0,14.0,0.0,0.0,0.0,3.0,2026-02-13,0
2026-02-13 17:30:05.623,1.0,3.0,0.0,1.0,4.0,7.0,0.0,1.0,57.0,11.0,0.2727272479338866,0.0909090826446288,0.0833333263888894,17.0,2026-02-13,0
2026-02-13 17:30:06.629,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,54.0,26.0,0.0,0.1428571224489825,0.0,10.0,2026-02-13,0
2026-02-13 17:30:07.641,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,51.0,41.0,0.0,1.499999250000375,0.0,6.0,2026-02-13,0
2026-02-13 17:30:08.649,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,48.0,48.0,0.2499999375000156,0.2499999375000156,0.0,8.0,2026-02-13,0
2026-02-13 17:30:09.660,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,41.0,64.0,0.2499999375000156,0.4999998750000312,0.0,8.0,2026-02-13,0
2026-02-13 17:30:10.674,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,41.0,74.0,0.0,0.6666664444445185,0.0,8.0,2026-02-13,0
2026-02-13 17:30:11.685,0.0,0.0,0.0,13.0,5.0,3.0,0.0,0.0,37.0,77.0,0.0,1.6249997968750256,0.0,21.0,2026-02-13,0
2026-02-13 17:30:12.695,0.0,2.0,1.0,2.0,7.0,4.0,0.0,1.0,34.0,80.0,0.1818181652892577,0.2727272479338866,0.0,17.0,2026-02-13,0
2026-02-13 17:30:13.706,0.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,34.0,70.0,0.0,0.2499999687500039,0.0,12.0,2026-02-13,0
2026-02-13 17:30:14.718,0.0,0.0,1.0,1.0,6.0,3.0,1.0,0.0,35.0,74.0,0.0,0.2222221975308669,0.0,12.0,2026-02-13,0
2026-02-13 17:30:15.732,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,37.0,60.0,0.1666666388888935,0.333333277777787,0.1249999843750019,13.0,2026-02-13,0
2026-02-13 17:30:16.741,0.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,40.0,60.0,0.0,0.1428571224489825,0.0,12.0,2026-02-13,0
2026-02-13 17:30:17.749,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,47.0,67.0,0.0,0.499999750000125,0.0,4.0,2026-02-13,0
2026-02-13 17:30:18.761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,64.0,0.0,0.0,0.0,1.0,2026-02-13,0
2026-02-13 17:30:19.770,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,51.0,70.0,0.0,0.499999750000125,0.0,5.0,2026-02-13,0
2026-02-13 17:30:20.776,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,53.0,67.0,0.0,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:30:21.784,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,64.0,0.999999000001,0.999999000001,0.0,3.0,2026-02-13,0
2026-02-13 17:30:22.795,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,53.0,69.0,0.0,0.199999960000008,0.0,8.0,2026-02-13,0
2026-02-13 17:30:23.807,63.0,2.0,2.0,5.0,4.0,7.0,1.0,1.0,54.0,63.0,0.1818181652892577,0.636363578512402,3.499999805555566,85.0,2026-02-13,0
2026-02-13 17:30:24.820,0.0,5.0,1.0,2.0,7.0,4.0,0.0,1.0,47.0,57.0,0.4545454132231443,0.2727272479338866,0.0,20.0,2026-02-13,0
2026-02-13 17:30:25.828,0.0,1.0,1.0,5.0,8.0,10.0,0.0,1.0,63.0,56.0,0.0555555524691359,0.3333333148148158,0.0,26.0,2026-02-13,0
2026-02-13 17:30:26.834,0.0,2.0,5.0,5.0,10.0,10.0,1.0,1.0,50.0,57.0,0.0999999950000002,0.4999999750000012,0.0,34.0,2026-02-13,0
2026-02-13 17:30:27.846,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,53.0,54.0,0.1666666388888935,0.1666666388888935,0.0,10.0,2026-02-13,0
2026-02-13 17:30:28.858,0.0,1.0,1.0,2.0,11.0,2.0,1.0,1.0,54.0,64.0,0.0769230710059176,0.2307692130177528,0.0,19.0,2026-02-13,0
2026-02-13 17:30:29.870,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,61.0,60.0,0.0,0.0909090826446288,0.0,12.0,2026-02-13,0
2026-02-13 17:30:30.881,0.0,1.0,0.0,2.0,30.0,4.0,1.0,1.0,66.0,38.0,0.0294117638408304,0.0588235276816609,0.0,39.0,2026-02-13,0
2026-02-13 17:30:31.890,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,54.0,30.0,0.3333332222222592,0.0,0.0,9.0,2026-02-13,0
2026-02-13 17:30:32.899,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,61.0,34.0,0.0,0.333333277777787,0.0,12.0,2026-02-13,0
2026-02-13 17:30:33.913,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,54.0,29.0,0.199999960000008,0.199999960000008,0.0,8.0,2026-02-13,0
2026-02-13 17:30:34.923,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,48.0,43.0,0.0,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:30:35.936,10.0,2.0,1.0,9.0,1.0,7.0,0.0,1.0,54.0,61.0,0.2499999687500039,1.2499998437500195,0.5555555246913597,31.0,2026-02-13,0
2026-02-13 17:30:36.949,0.0,0.0,3.0,1.0,5.0,5.0,0.0,1.0,56.0,66.0,0.0,0.399999960000004,0.0,15.0,2026-02-13,0
2026-02-13 17:30:37.962,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,30.0,88.0,0.499999750000125,2.99999850000075,0.0,10.0,2026-02-13,1
2026-02-13 17:30:38.978,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,23.0,84.0,0.4999998750000312,0.4999998750000312,0.0,9.0,2026-02-13,1
2026-02-13 17:30:39.988,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,24.0,70.0,0.2499999375000156,0.4999998750000312,0.0,10.0,2026-02-13,1
2026-02-13 17:30:41.000,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,24.0,70.0,0.0,0.99999950000025,0.0,6.0,2026-02-13,1
2026-02-13 17:30:42.015,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,37.0,66.0,0.0,2.9999970000030003,0.0,6.0,2026-02-13,0
2026-02-13 17:30:43.024,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,56.0,67.0,0.0,0.2499999375000156,0.0,7.0,2026-02-13,0
2026-02-13 17:30:44.035,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,64.0,61.0,0.0,0.0,0.0,7.0,2026-02-13,0
2026-02-13 17:30:45.047,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,64.0,57.0,0.2499999375000156,0.4999998750000312,0.0,9.0,2026-02-13,0
2026-02-13 17:30:46.059,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,67.0,38.0,0.1666666388888935,0.0,0.0,9.0,2026-02-13,0
2026-02-13 17:30:47.068,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,57.0,47.0,0.0,0.499999750000125,0.0,5.0,2026-02-13,0
2026-02-13 17:30:48.078,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,54.0,0.0,0.0,0.0,2.0,2026-02-13,0
2026-02-13 17:30:49.088,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,60.0,41.0,0.2499999375000156,0.2499999375000156,0.0,7.0,2026-02-13,0
2026-02-13 17:30:50.098,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,35.0,0.99999950000025,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:30:51.106,5.0,3.0,2.0,8.0,6.0,4.0,1.0,0.0,37.0,37.0,0.299999970000003,0.99999990000001,0.2499999875000006,29.0,2026-02-13,0
2026-02-13 17:30:52.117,0.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,35.0,27.0,0.1111110987654334,0.1111110987654334,0.0,11.0,2026-02-13,0
2026-02-13 17:30:53.128,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,41.0,43.0,0.0,0.4999998750000312,0.0,7.0,2026-02-13,0
2026-02-13 17:30:54.141,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,57.0,53.0,0.0,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:30:55.142,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,74.0,47.0,0.0,0.0,0.0,4.0,2026-02-13,0
2026-02-13 17:30:56.153,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,56.0,64.0,0.0,0.9999996666667778,0.0,9.0,2026-02-13,0
2026-02-13 17:30:57.163,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,54.0,63.0,0.0,0.499999750000125,0.0,5.0,2026-02-13,0
2026-02-13 17:30:58.173,0.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,54.0,77.0,0.1666666388888935,0.4999999166666805,0.0,10.0,2026-02-13,0
2026-02-13 17:30:59.184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,74.0,0.0,0.0,0.0,2.0,2026-02-13,0
2026-02-13 17:31:00.199,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,60.0,56.0,0.0,0.0,0.3333332222222592,5.0,2026-02-13,0
2026-02-13 17:31:01.213,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,53.0,53.0,0.0,0.199999960000008,0.0,7.0,2026-02-13,0
2026-02-13 17:31:02.228,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,57.0,64.0,0.0,0.599999880000024,0.0,8.0,2026-02-13,0
2026-02-13 17:31:03.239,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,61.0,54.0,0.1666666388888935,0.1666666388888935,0.0,9.0,2026-02-13,0
2026-02-13 17:31:04.249,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,56.0,69.0,0.0,0.99999950000025,0.0,5.0,2026-02-13,0
2026-02-13 17:31:05.258,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,51.0,64.0,0.399999920000016,0.399999920000016,0.1428571224489825,11.0,2026-02-13,0
2026-02-13 17:31:06.271,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,47.0,43.0,0.3333332222222592,0.0,0.0,6.0,2026-02-13,0
2026-02-13 17:31:07.281,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,38.0,41.0,0.1428571224489825,0.1428571224489825,0.0,10.0,2026-02-13,0
2026-02-13 17:31:08.292,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,37.0,27.0,0.0,0.0,0.0,3.0,2026-02-13,0
2026-02-13 17:31:09.305,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,44.0,41.0,0.0,0.4999999166666805,0.0,12.0,2026-02-13,0
2026-02-13 17:31:10.320,0.0,1.0,3.0,4.0,3.0,4.0,1.0,0.0,38.0,67.0,0.1428571224489825,0.9999998571428776,0.0,16.0,2026-02-13,0
2026-02-13 17:31:11.335,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,41.0,80.0,0.499999750000125,1.499999250000375,0.0,6.0,2026-02-13,0
2026-02-13 17:31:12.343,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,37.0,90.0,0.0,0.3333332222222592,0.0,7.0,2026-02-13,0
2026-02-13 17:31:13.353,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,56.0,63.0,0.0,0.0,0.0,13.0,2026-02-13,0
2026-02-13 17:31:14.362,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,63.0,56.0,0.0,0.4999998750000312,0.0,7.0,2026-02-13,0
2026-02-13 17:31:15.373,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,61.0,38.0,0.333333277777787,0.0,0.0,10.0,2026-02-13,0
2026-02-13 17:31:16.381,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,66.0,43.0,0.0,0.0,0.0,2.0,2026-02-13,0
2026-02-13 17:31:17.393,0.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,50.0,38.0,0.1428571224489825,0.0,0.0,9.0,2026-02-13,0
